timestamp,open,high,low,close,volume
2025-09-12 15:15:00+05:30,25116.35,25120.1,25102.4,25107.7,0.0
2025-09-12 14:15:00+05:30,25118.4,25120.7,25099.5,25115.8,0.0
2025-09-12 13:15:00+05:30,25118.75,25129.65,25097.25,25117.9,0.0
2025-09-12 12:15:00+05:30,25120.6,25125.3,25101.9,25118.8,0.0
2025-09-12 11:15:00+05:30,25099.8,25139.45,25097.7,25121.05,0.0
2025-09-12 10:15:00+05:30,25074.85,25104.0,25064.2,25099.75,0.0
2025-09-12 09:15:00+05:30,25074.45,25089.75,25038.05,25074.7,0.0
2025-09-11 15:15:00+05:30,25000.8,25016.15,24992.8,25008.1,0.0
2025-09-11 14:15:00+05:30,25012.9,25037.3,24986.9,25000.7,0.0
2025-09-11 13:15:00+05:30,25007.05,25026.35,24991.25,25013.85,0.0
2025-09-11 12:15:00+05:30,24987.0,25015.1,24985.95,25007.3,0.0
2025-09-11 11:15:00+05:30,24982.0,24989.0,24956.85,24986.95,0.0
2025-09-11 10:15:00+05:30,24965.45,24991.8,24964.75,24981.0,0.0
2025-09-11 09:15:00+05:30,24945.5,25008.95,24940.15,24964.5,0.0
2025-09-10 15:15:00+05:30,24978.55,24987.9,24972.35,24977.55,0.0
2025-09-10 14:15:00+05:30,24962.8,24979.8,24915.05,24978.6,0.0
2025-09-10 13:15:00+05:30,24959.9,24978.65,24946.55,24962.85,0.0
2025-09-10 12:15:00+05:30,24990.3,25000.9,24958.7,24959.6,0.0
2025-09-10 11:15:00+05:30,25012.85,25014.35,24967.95,24990.15,0.0
2025-09-10 10:15:00+05:30,25004.3,25035.7,24990.35,25013.1,0.0
2025-09-10 09:15:00+05:30,24991.0,25017.4,24958.1,25005.45,0.0
2025-09-09 15:15:00+05:30,24871.05,24883.05,24860.9,24878.8,0.0
2025-09-09 14:15:00+05:30,24874.35,24891.8,24825.6,24870.35,0.0
2025-09-09 13:15:00+05:30,24854.8,24877.0,24843.6,24873.75,0.0
2025-09-09 12:15:00+05:30,24842.25,24869.3,24836.95,24854.8,0.0
2025-09-09 11:15:00+05:30,24838.05,24855.8,24814.0,24841.35,0.0
2025-09-09 10:15:00+05:30,24825.2,24847.0,24814.6,24838.5,0.0
2025-09-09 09:15:00+05:30,24864.1,24879.05,24823.25,24824.1,0.0
2025-09-08 15:15:00+05:30,24768.4,24800.8,24762.95,24791.2,0.0
2025-09-08 14:15:00+05:30,24856.6,24885.5,24751.55,24768.75,0.0
2025-09-08 13:15:00+05:30,24867.75,24870.9,24828.95,24856.1,0.0
2025-09-08 12:15:00+05:30,24835.35,24868.1,24821.0,24867.8,0.0
2025-09-08 11:15:00+05:30,24806.65,24836.85,24797.75,24835.75,0.0
2025-09-08 10:15:00+05:30,24800.3,24815.65,24764.95,24806.8,0.0
2025-09-08 09:15:00+05:30,24802.6,24845.7,24758.5,24800.45,0.0
2025-09-05 15:15:00+05:30,24736.4,24749.55,24733.75,24743.95,0.0
2025-09-05 14:15:00+05:30,24748.2,24765.35,24720.75,24735.55,0.0
2025-09-05 13:15:00+05:30,24671.4,24790.75,24667.9,24745.35,0.0
2025-09-05 12:15:00+05:30,24651.65,24671.5,24621.6,24670.65,0.0
2025-09-05 11:15:00+05:30,24691.6,24708.3,24651.55,24651.55,0.0
2025-09-05 10:15:00+05:30,24678.55,24737.75,24631.95,24691.95,0.0
2025-09-05 09:15:00+05:30,24818.85,24832.35,24674.75,24679.35,0.0
2025-09-04 15:15:00+05:30,24719.75,24751.75,24708.2,24739.8,0.0
2025-09-04 14:15:00+05:30,24765.55,24779.55,24713.25,24718.5,0.0
2025-09-04 13:15:00+05:30,24816.0,24828.9,24757.4,24765.5,0.0
2025-09-04 12:15:00+05:30,24806.35,24838.75,24767.05,24815.85,0.0
2025-09-04 11:15:00+05:30,24815.95,24837.7,24787.75,24806.1,0.0
2025-09-04 10:15:00+05:30,24834.95,24877.0,24804.65,24815.5,0.0
2025-09-04 09:15:00+05:30,24980.75,24980.75,24835.1,24835.7,0.0
2025-09-03 15:15:00+05:30,24724.6,24728.8,24705.05,24713.6,0.0
2025-09-03 14:15:00+05:30,24658.9,24737.05,24656.2,24725.35,0.0
2025-09-03 13:15:00+05:30,24602.95,24673.7,24598.2,24659.0,0.0
2025-09-03 12:15:00+05:30,24630.35,24649.05,24593.1,24603.0,0.0
2025-09-03 11:15:00+05:30,24576.3,24633.05,24557.55,24630.55,0.0
2025-09-03 10:15:00+05:30,24606.6,24608.2,24553.7,24576.9,0.0
2025-09-03 09:15:00+05:30,24616.5,24630.7,24533.2,24606.75,0.0
2025-09-02 15:15:00+05:30,24587.5,24591.75,24567.3,24575.0,0.0
2025-09-02 14:15:00+05:30,24558.85,24617.25,24522.35,24584.8,0.0
2025-09-02 13:15:00+05:30,24723.3,24726.65,24536.75,24561.3,0.0
2025-09-02 12:15:00+05:30,24726.6,24756.1,24710.9,24724.85,0.0
2025-09-02 11:15:00+05:30,24731.55,24741.4,24715.35,24726.05,0.0
2025-09-02 10:15:00+05:30,24728.85,24749.05,24708.8,24731.75,0.0
2025-09-02 09:15:00+05:30,24653.0,24747.55,24631.35,24728.75,0.0
2025-09-01 15:15:00+05:30,24625.05,24631.3,24619.85,24624.3,0.0
2025-09-01 14:15:00+05:30,24617.4,24635.6,24598.8,24624.45,0.0
2025-09-01 13:15:00+05:30,24588.6,24620.9,24581.5,24617.1,0.0
2025-09-01 12:15:00+05:30,24548.4,24592.85,24540.25,24590.5,0.0
2025-09-01 11:15:00+05:30,24549.8,24556.0,24517.95,24546.85,0.0
2025-09-01 10:15:00+05:30,24522.75,24553.3,24502.85,24548.7,0.0
2025-09-01 09:15:00+05:30,24432.7,24560.85,24432.7,24523.15,0.0
2025-08-29 15:15:00+05:30,24406.75,24444.9,24404.7,24433.65,0.0
2025-08-29 14:15:00+05:30,24513.3,24552.5,24406.25,24406.75,0.0
2025-08-29 13:15:00+05:30,24496.8,24522.0,24476.75,24513.6,0.0
2025-08-29 12:15:00+05:30,24552.85,24554.65,24495.5,24496.6,0.0
2025-08-29 11:15:00+05:30,24556.75,24572.45,24533.5,24553.25,0.0
2025-08-29 10:15:00+05:30,24471.0,24564.0,24466.25,24556.45,0.0
2025-08-29 09:15:00+05:30,24466.7,24564.35,24464.15,24470.85,0.0
2025-08-28 15:15:00+05:30,24501.5,24545.6,24488.75,24533.1,0.0
2025-08-28 14:15:00+05:30,24573.9,24592.1,24481.6,24502.25,0.0
2025-08-28 13:15:00+05:30,24560.25,24588.05,24531.5,24573.45,0.0
2025-08-28 12:15:00+05:30,24627.2,24631.65,24543.55,24557.9,0.0
2025-08-28 11:15:00+05:30,24654.2,24673.4,24611.8,24626.6,0.0
2025-08-28 10:15:00+05:30,24575.9,24677.9,24554.8,24653.9,0.0
2025-08-28 09:15:00+05:30,24695.8,24702.65,24507.2,24576.95,0.0
2025-08-26 15:15:00+05:30,24695.5,24717.7,24692.6,24710.7,0.0
2025-08-26 14:15:00+05:30,24772.7,24791.55,24689.6,24695.0,0.0
2025-08-26 13:15:00+05:30,24804.7,24824.7,24765.25,24772.55,0.0
2025-08-26 12:15:00+05:30,24800.6,24812.0,24775.2,24804.9,0.0
2025-08-26 11:15:00+05:30,24799.65,24838.3,24794.75,24799.75,0.0
2025-08-26 10:15:00+05:30,24796.95,24812.85,24765.15,24799.3,0.0
2025-08-26 09:15:00+05:30,24899.5,24919.65,24755.6,24797.45,0.0
2025-08-25 15:15:00+05:30,24954.75,24984.5,24952.9,24978.55,0.0
2025-08-25 14:15:00+05:30,24997.1,25021.55,24949.2,24954.9,0.0
2025-08-25 13:15:00+05:30,25001.8,25013.0,24986.0,24997.25,0.0
2025-08-25 12:15:00+05:30,24973.45,25002.9,24969.75,25000.85,0.0
2025-08-25 11:15:00+05:30,24950.8,24974.7,24941.7,24973.1,0.0
2025-08-25 10:15:00+05:30,24905.95,24961.85,24894.35,24950.45,0.0
2025-08-25 09:15:00+05:30,24949.15,24973.95,24899.0,24906.25,0.0
2025-08-22 15:15:00+05:30,24873.4,24876.75,24859.15,24869.45,0.0
2025-08-22 14:15:00+05:30,24921.9,24922.5,24865.7,24873.3,0.0
2025-08-22 13:15:00+05:30,24920.35,24952.15,24917.4,24922.0,0.0
2025-08-22 12:15:00+05:30,24926.15,24933.95,24912.65,24921.7,0.0
2025-08-22 11:15:00+05:30,24909.2,24959.15,24893.1,24925.5,0.0
2025-08-22 10:15:00+05:30,24960.45,24961.3,24897.8,24909.05,0.0
2025-08-22 09:15:00+05:30,25064.15,25084.85,24945.35,24961.4,0.0
2025-08-21 15:15:00+05:30,25081.45,25086.25,25068.55,25076.95,0.0
2025-08-21 14:15:00+05:30,25125.65,25153.65,25078.9,25081.5,0.0
2025-08-21 13:15:00+05:30,25119.1,25127.45,25075.25,25125.35,0.0
2025-08-21 12:15:00+05:30,25107.65,25128.4,25090.85,25118.6,0.0
2025-08-21 11:15:00+05:30,25121.0,25133.15,25096.0,25106.8,0.0
2025-08-21 10:15:00+05:30,25115.2,25145.7,25113.0,25120.4,0.0
2025-08-21 09:15:00+05:30,25142.0,25144.85,25054.9,25115.15,0.0
2025-08-20 15:15:00+05:30,25048.6,25059.65,25038.2,25047.15,0.0
2025-08-20 14:15:00+05:30,25071.05,25088.7,25044.65,25048.75,0.0
2025-08-20 13:15:00+05:30,25052.05,25085.6,25031.35,25071.7,0.0
2025-08-20 12:15:00+05:30,25036.15,25063.5,25029.9,25053.3,0.0
2025-08-20 11:15:00+05:30,25027.65,25043.3,25008.7,25037.1,0.0
2025-08-20 10:15:00+05:30,24995.7,25029.6,24985.95,25028.05,0.0
2025-08-20 09:15:00+05:30,24965.8,24995.75,24929.7,24995.5,0.0
2025-08-19 15:15:00+05:30,24975.7,24995.65,24973.05,24989.7,0.0
2025-08-19 14:15:00+05:30,24940.0,24995.4,24922.55,24975.6,0.0
2025-08-19 13:15:00+05:30,24986.0,25004.55,24919.4,24938.9,0.0
2025-08-19 12:15:00+05:30,24974.3,25012.65,24970.9,24986.25,0.0
2025-08-19 11:15:00+05:30,24935.5,24975.95,24927.3,24973.5,0.0
2025-08-19 10:15:00+05:30,24921.2,24943.5,24902.2,24935.25,0.0
2025-08-19 09:15:00+05:30,24891.35,24936.45,24873.95,24921.9,0.0
2025-08-18 15:15:00+05:30,24871.7,24890.4,24866.9,24884.05,0.0
2025-08-18 14:15:00+05:30,24930.35,24943.6,24869.8,24870.15,0.0
2025-08-18 13:15:00+05:30,24948.7,24959.25,24892.4,24930.6,0.0
2025-08-18 12:15:00+05:30,24873.7,24953.65,24852.85,24947.85,0.0
2025-08-18 11:15:00+05:30,24957.55,24974.05,24872.75,24873.65,0.0
2025-08-18 10:15:00+05:30,24987.55,25001.15,24946.9,24957.25,0.0
2025-08-18 09:15:00+05:30,24938.2,25022.0,24884.3,24988.1,0.0
2025-08-14 15:15:00+05:30,24630.35,24632.05,24607.25,24616.05,0.0
2025-08-14 14:15:00+05:30,24636.65,24663.3,24596.9,24630.3,0.0
2025-08-14 13:15:00+05:30,24653.1,24664.1,24626.4,24638.15,0.0
2025-08-14 12:15:00+05:30,24630.7,24665.4,24627.8,24652.3,0.0
2025-08-14 11:15:00+05:30,24646.25,24656.45,24603.7,24629.7,0.0
2025-08-14 10:15:00+05:30,24630.2,24673.65,24623.65,24646.5,0.0
2025-08-14 09:15:00+05:30,24607.25,24672.85,24604.6,24630.5,0.0
2025-08-13 15:15:00+05:30,24615.3,24633.7,24610.15,24630.4,0.0
2025-08-13 14:15:00+05:30,24658.9,24658.9,24611.65,24614.75,0.0
2025-08-13 13:15:00+05:30,24622.55,24664.55,24594.65,24658.15,0.0
2025-08-13 12:15:00+05:30,24578.15,24638.05,24567.65,24621.75,0.0
2025-08-13 11:15:00+05:30,24583.85,24595.35,24538.9,24578.2,0.0
2025-08-13 10:15:00+05:30,24580.3,24605.8,24554.4,24583.1,0.0
2025-08-13 09:15:00+05:30,24586.2,24614.2,24535.25,24581.15,0.0
2025-08-12 15:15:00+05:30,24490.85,24501.2,24477.75,24485.85,0.0
2025-08-12 14:15:00+05:30,24544.05,24562.3,24465.65,24490.2,0.0
2025-08-12 13:15:00+05:30,24597.25,24607.55,24534.85,24542.65,0.0
2025-08-12 12:15:00+05:30,24561.75,24640.35,24559.1,24597.2,0.0
2025-08-12 11:15:00+05:30,24544.05,24593.25,24531.45,24561.75,0.0
2025-08-12 10:15:00+05:30,24662.15,24682.0,24532.7,24544.15,0.0
2025-08-12 09:15:00+05:30,24563.35,24702.6,24530.75,24662.35,0.0
2025-08-11 15:15:00+05:30,24585.9,24587.15,24544.55,24562.15,0.0
2025-08-11 14:15:00+05:30,24540.15,24600.85,24526.0,24585.95,0.0
2025-08-11 13:15:00+05:30,24476.15,24543.3,24467.9,24539.45,0.0
2025-08-11 12:15:00+05:30,24445.9,24507.4,24429.05,24475.2,0.0
2025-08-11 11:15:00+05:30,24443.15,24475.2,24402.1,24445.6,0.0
2025-08-11 10:15:00+05:30,24410.8,24467.8,24404.35,24442.7,0.0
2025-08-11 09:15:00+05:30,24371.5,24428.4,24347.45,24410.45,0.0
2025-08-08 15:15:00+05:30,24350.35,24365.35,24339.2,24350.85,0.0
2025-08-08 14:15:00+05:30,24412.9,24434.85,24337.5,24344.45,0.0
2025-08-08 13:15:00+05:30,24435.9,24463.5,24388.15,24413.05,0.0
2025-08-08 12:15:00+05:30,24422.6,24481.35,24411.6,24435.95,0.0
2025-08-08 11:15:00+05:30,24441.8,24452.75,24402.25,24423.05,0.0
2025-08-08 10:15:00+05:30,24448.35,24481.25,24408.3,24440.8,0.0
2025-08-08 09:15:00+05:30,24544.25,24585.5,24437.55,24449.3,0.0
2025-08-07 15:15:00+05:30,24592.25,24634.2,24590.05,24626.65,0.0
2025-08-07 14:15:00+05:30,24427.35,24601.9,24426.6,24592.0,0.0
2025-08-07 13:15:00+05:30,24402.95,24442.75,24344.15,24427.6,0.0
2025-08-07 12:15:00+05:30,24440.2,24452.5,24398.7,24403.45,0.0
2025-08-07 11:15:00+05:30,24410.95,24449.7,24410.3,24442.3,0.0
2025-08-07 10:15:00+05:30,24476.95,24486.65,24387.55,24411.6,0.0
2025-08-07 09:15:00+05:30,24464.2,24542.2,24464.2,24476.05,0.0
2025-08-06 15:15:00+05:30,24577.6,24585.75,24563.4,24569.6,0.0
2025-08-06 14:15:00+05:30,24583.6,24601.25,24539.2,24576.35,0.0
2025-08-06 13:15:00+05:30,24617.4,24628.8,24578.55,24583.8,0.0
2025-08-06 12:15:00+05:30,24587.9,24633.6,24583.25,24618.1,0.0
2025-08-06 11:15:00+05:30,24561.55,24600.1,24550.3,24587.95,0.0
2025-08-06 10:15:00+05:30,24605.85,24649.45,24544.15,24561.1,0.0
2025-08-06 09:15:00+05:30,24641.35,24671.4,24579.7,24605.4,0.0
2025-08-05 15:15:00+05:30,24667.65,24668.0,24646.4,24649.5,0.0
2025-08-05 14:15:00+05:30,24611.15,24671.0,24590.3,24667.5,0.0
2025-08-05 13:15:00+05:30,24628.2,24629.3,24592.0,24612.25,0.0
2025-08-05 12:15:00+05:30,24658.9,24665.05,24617.0,24627.2,0.0
2025-08-05 11:15:00+05:30,24633.9,24668.7,24615.7,24658.1,0.0
2025-08-05 10:15:00+05:30,24618.5,24644.7,24596.85,24635.0,0.0
2025-08-05 09:15:00+05:30,24720.25,24733.1,24593.15,24618.75,0.0
2025-08-04 15:15:00+05:30,24719.5,24736.25,24718.55,24726.9,0.0
2025-08-04 14:15:00+05:30,24721.1,24734.35,24689.1,24719.25,0.0
2025-08-04 13:15:00+05:30,24698.5,24734.65,24644.1,24719.45,0.0
2025-08-04 12:15:00+05:30,24676.75,24722.25,24667.3,24698.75,0.0
2025-08-04 11:15:00+05:30,24664.5,24684.65,24632.55,24676.8,0.0
2025-08-04 10:15:00+05:30,24623.7,24669.5,24603.8,24664.35,0.0
2025-08-04 09:15:00+05:30,24596.05,24669.95,24554.0,24624.3,0.0
2025-08-01 15:15:00+05:30,24544.3,24575.2,24539.9,24572.15,0.0
2025-08-01 14:15:00+05:30,24651.45,24659.7,24535.05,24545.65,0.0
2025-08-01 13:15:00+05:30,24656.1,24692.65,24615.6,24651.75,0.0
2025-08-01 12:15:00+05:30,24654.95,24697.45,24611.05,24655.4,0.0
2025-08-01 11:15:00+05:30,24710.75,24717.95,24644.05,24654.05,0.0
2025-08-01 10:15:00+05:30,24745.6,24784.15,24707.1,24710.45,0.0
2025-08-01 09:15:00+05:30,24734.9,24759.75,24672.2,24745.65,0.0
2025-07-31 15:15:00+05:30,24762.3,24766.6,24747.55,24765.6,0.0
2025-07-31 14:15:00+05:30,24924.45,24926.1,24752.5,24762.45,0.0
2025-07-31 13:15:00+05:30,24900.45,24956.5,24890.1,24926.45,0.0
2025-07-31 12:15:00+05:30,24819.7,24928.45,24819.25,24900.45,0.0
2025-07-31 11:15:00+05:30,24746.95,24822.4,24742.05,24819.35,0.0
2025-07-31 10:15:00+05:30,24673.2,24776.55,24664.25,24747.35,0.0
2025-07-31 09:15:00+05:30,24642.25,24728.95,24635.0,24673.6,0.0
2025-07-30 15:15:00+05:30,24860.45,24860.45,24840.75,24844.55,0.0
2025-07-30 14:15:00+05:30,24860.15,24890.4,24850.45,24858.15,0.0
2025-07-30 13:15:00+05:30,24849.9,24874.9,24831.6,24859.95,0.0
2025-07-30 12:15:00+05:30,24851.85,24875.0,24832.65,24849.55,0.0
2025-07-30 11:15:00+05:30,24847.3,24902.3,24840.9,24852.1,0.0
2025-07-30 10:15:00+05:30,24843.45,24858.75,24771.95,24846.5,0.0
